obs_id,true_value,meas_value,corr_value,diff(%)
21, -2.04446  -3.57109 -0.659473 -0.991615, -1.91657  -3.43526 -0.650154 -0.965568,  -1.9022  -3.56552 -0.655445 -0.974294, -6.95828 -0.155893 -0.610749  -1.74678
22, 19.4038  6.43234 0.692302 -1.19072, 19.1251  6.47771 0.640215 -1.18252, 19.2005  6.44231  0.67593 -1.17793,-1.04774 0.154971 -2.36485 -1.07439
24, 2.66538  11.2041 -1.08467 -1.03876,  2.67398   10.8648 -0.980287  -1.08106, 2.62223  10.9382 -1.01074 -1.07404,-1.61899 -2.37307  -6.8166   3.3972
1,  15.6878   13.9234   0.81513 -0.615168,  15.9201   13.9157  0.824201 -0.639154,  15.8435   13.9703  0.829222 -0.636112,0.993094 0.336772  1.72877  3.40459
4, 25.5958  10.6722  1.19331 -0.90761,  25.7083   11.0311   1.17885 -0.923176,  25.7104   10.9767   1.19543 -0.928559,0.447697  2.85318 0.177109  2.30813
5,  7.42692   -2.9875 -0.795208  -1.16552,  7.53825  -3.09484 -0.809278   -1.1244,  7.48974  -3.13152 -0.795506  -1.14117, 0.845912   4.82058 0.0374024  -2.08934
6,  11.1256  -6.09566  0.946999 -0.951825,   11.041  -6.13891  0.987412 -0.988899,  11.0927  -6.17343  0.978011 -0.956002,-0.295944   1.27588    3.2748  0.438882
7,-2.98798   9.9661 -1.09047 -1.13779,-3.05261  10.0395 -1.13009 -1.06674,-3.00919  10.0562 -1.13147 -1.10418,0.709938 0.904594  3.75982 -2.95399
8, 14.2613  18.6182 0.705534 0.888365,  14.435  19.2423 0.697709 0.909681, 14.3305  19.1252 0.711774 0.915317,0.485655  2.72335 0.884412  3.03386
10, 16.8551   28.543 -1.01197  0.92036, 16.7301  28.4257  -1.0624 0.950525, 16.5725  28.3265 -1.05936 0.958918,  -1.6768 -0.758789   4.68278   4.18949
11, 23.8429 -2.31003 0.767652 -1.02234, 24.0191 -2.42506 0.795804  -1.0645, 23.9393 -2.40346 0.791065 -1.05896,0.404006  4.04428  3.04984  3.58189
12,  7.80631   12.4065  -1.15554 -0.976513,  7.72848   12.1953   -1.2129 -0.918322,  7.75031   12.2032  -1.18519 -0.942968,-0.717323  -1.63872   2.56662  -3.43517
13, 14.4148  28.3224 0.997106  1.19529,14.5978 28.5888 1.03632 1.19555,14.5103 28.5378 1.02154 1.18936,0.663018  0.76045  2.45003 -0.49626
14,  9.23055   1.24745  0.812975 -0.866144,  8.85681   1.24136  0.863233 -0.934428,  8.97425   1.24735  0.813575 -0.907081,   -2.77663 -0.00779789   0.0737713     4.72638
15, 0.831888   12.4517 -0.624999 -0.719579, 0.864315    12.505 -0.616727 -0.734476, 0.819867    12.444 -0.617974 -0.724201,  -1.44501 -0.0618385   -1.12403   0.642367
16, 16.8327  28.4811 0.992117 0.773403, 17.1632   28.506 0.981447 0.745741, 17.1034  28.4658 0.987295  0.76369,   1.60778 -0.0537828  -0.486069   -1.25592
17,-2.78631  8.81068 -1.14015 -1.15199,-2.82819  8.98381 -1.10691 -1.17717,-2.75283  8.96979 -1.12793 -1.16337,-1.20142  1.80596 -1.07213 0.987828
18,  22.3438   14.5042   0.96444 -0.630509,  22.1608   14.2921   1.02848 -0.635014,  22.1563   14.3391   1.01468 -0.634558,-0.838921  -1.13821   5.20876  0.642161
19, 16.8454  8.49596  1.18179 -0.64807,  16.3687   8.68545   1.15401 -0.638469,  16.4509   8.62832   1.17119 -0.651839, -2.34188   1.55791 -0.896854   0.58156
20, -1.88174    1.9388 -0.788974 -0.780877, -1.78081   1.45385 -0.766297 -0.779093, -1.72283   1.64509 -0.759231 -0.802109,-8.44493 -15.1492  -3.7698  2.71908
21, -2.06644  -3.60414 -0.659473 -0.991615, -2.60608  -3.68336 -0.656799 -0.996357,-2.45252 -3.66418 -0.65637 -0.98794,  18.6835   1.66597 -0.470476 -0.370576
22, 19.4269  6.39265 0.692302 -1.19072,  19.743  6.38623 0.711858 -1.18026,  19.626  6.39001 0.698202 -1.17937,   1.02477 -0.0412938   0.852172  -0.953298
24, 2.62923  11.1695 -1.08467 -1.03876,   2.1436   11.1695  -1.07032 -0.932937, 2.24366  11.1096 -1.04762  -0.9868,-14.6646 -0.53591 -3.41649 -5.00163
1,  15.7149   13.9029   0.81513 -0.615168,  15.6975   14.2382  0.816486 -0.728663,  15.7366   14.1729  0.821328 -0.693274,0.137745  1.94204 0.760368  12.6967
4, 25.6355  10.6419  1.19331 -0.90761,  25.6518   10.3628   1.18536 -0.920299, 25.6739  10.4941   1.1892 -0.92353, 0.149728  -1.38915 -0.345156   1.75402
5,  7.40041  -3.02636 -0.795208  -1.16552, 7.21035 -2.84961 -0.71602 -1.15509,  7.26744  -2.92168 -0.746414  -1.14973,-1.79684 -3.45893 -6.13605 -1.35451
6,  11.1572  -6.12738  0.946999 -0.951825, 11.2903 -6.20764 0.965267 -1.01567,  11.2531  -6.20722  0.970156 -0.992882,0.859592  1.30302  2.44535  4.31351
7,-3.02433  9.92817 -1.09047 -1.13779,-3.11198  9.89568 -1.12579 -1.13108,-3.09732   9.9235 -1.12797 -1.12082,   2.41342 -0.0470777    3.43893   -1.49182
8, 14.2848  18.6478 0.705534 0.888365, 14.2304   18.723 0.671267 0.904603, 14.2582  18.8204 0.686723  0.90864,-0.185817  0.925598  -2.66615   2.28221
10, 16.8214  28.5737 -1.01197  0.92036, 16.8875   28.629 -1.01226 0.877002, 16.8089   28.568 -1.02987 0.907759, -0.074394 -0.0198921    1.76899   -1.36912
11, 23.8685 -2.34411 0.767652 -1.02234, 23.8729 -2.48824 0.775604  -1.0225, 23.8937 -2.47703 0.781497 -1.03643,0.105562  5.67041  1.80355  1.37816
12,  7.76779   12.3739  -1.15554 -0.976513,  7.73969   12.4068  -1.20604 -0.914129,  7.73315   12.3539  -1.19807 -0.925115,-0.445973 -0.161649   3.68102  -5.26349
13,  14.448  28.3622 0.997106  1.19529, 14.246 28.4716 1.03334 1.20924,14.3132 28.4955  1.0288 1.20163,-0.932711  0.469772    3.1781  0.530638
14,  9.25765   1.21858  0.812975 -0.866144, 9.03791  1.60846 0.755134 -0.85015,  9.02957   1.52046  0.777461 -0.871845,-2.46364  24.7731 -4.36833 0.658247
15, 0.811055   12.4278 -0.624999 -0.719579, 0.807151   12.5867 -0.631386 -0.746275,  0.80535   12.5491 -0.626262 -0.737822,-0.703368  0.976561  0.202084    2.5352
16, 16.8658  28.5068 0.992117 0.773403, 16.8353  28.6057 0.946704 0.777259, 16.9029    28.58 0.962163 0.772093, 0.220242  0.256534  -3.01917 -0.169426
17,-2.82431  8.77228 -1.14015 -1.15199,-2.80273  8.83996 -1.13334 -1.15229,-2.79997  8.86048 -1.13127 -1.15653,-0.861902   1.00552 -0.778917  0.393962
18,  22.3759   14.4832   0.96444 -0.630509,  22.1622   14.4841  0.971477 -0.628264,  22.1684   14.4467  0.987974 -0.630647,-0.927449 -0.251846   2.44019 0.0218468
19, 16.8848  8.47436  1.18179 -0.64807,  17.1226   8.39114    1.1761 -0.606067,  16.9802   8.43973    1.1743 -0.623578, 0.565163 -0.408564 -0.633174  -3.77921
20, -1.90804   1.91277 -0.788974 -0.780877, -1.60259   2.20825 -0.818969 -0.771997, -1.63547    2.0755 -0.796132 -0.783422,-14.2851  8.50732  0.90732 0.326023
21, -2.08842  -3.63719 -0.659473 -0.991615, -2.14339  -3.81078 -0.698316 -0.964579,   -2.218  -3.78514 -0.682251 -0.973517,6.20443 4.06758 3.45402 -1.8251
22,   19.45  6.35296 0.692302 -1.19072, 19.5783  6.27039 0.636018 -1.24871, 19.5941  6.28834 0.659761 -1.22224,0.741121 -1.01721 -4.70049  2.64678
24, 2.59307  11.1349 -1.08467 -1.03876,   2.4641   11.3408  -1.13689 -0.955721,  2.40644   11.2814  -1.10276 -0.967558, -7.1974  1.31606   1.6671 -6.85409
1,  15.7421   13.8824   0.81513 -0.615168,  15.6617    14.188  0.795438 -0.602948,  15.6846   14.1796  0.805314 -0.637445,-0.36502  2.14068 -1.20425  3.62129
4, 25.6753  10.6117  1.19331 -0.90761,  25.6828   10.5087   1.21265 -0.883754,  25.6898   10.4985   1.20368 -0.898941,0.0563023  -1.06633   0.86903 -0.955142
5,   7.3739  -3.06521 -0.795208  -1.16552,  7.54133  -3.04385 -0.826554  -1.08277,   7.4739  -3.02484 -0.795905  -1.10836,  1.35613  -1.31688 0.0875997  -4.90438
6,  11.1887  -6.15911  0.946999 -0.951825, 11.3202 -6.06514 0.980608 -0.93772,  11.3124  -6.10447   0.97662 -0.958768,  1.10512 -0.887076   3.12795  0.729408
7,-3.06068  9.89024 -1.09047 -1.13779,-2.65568  9.74039 -1.04595 -1.15758,-2.76342  9.77313 -1.07722 -1.14356,-9.71217 -1.18411 -1.21524 0.506753
8, 14.3083  18.6774 0.705534 0.888365, 14.7641  18.3613 0.596162 0.907509, 14.6552  18.4715 0.630816 0.907878, 2.42432 -1.10249 -10.5903  2.19641
10, 16.7877  28.6044 -1.01197  0.92036, 16.1955   28.938 -0.97567 0.904931,  16.3259   28.8615 -0.996394  0.906053,-2.75049 0.898883 -1.53919 -1.55454
11, 23.8941 -2.37819 0.767652 -1.02234, 23.7194 -2.35161 0.738482 -1.11075, 23.7644 -2.38777 0.754887 -1.08234,-0.54293 0.402873 -1.66298  5.86862
12,  7.72927   12.3414  -1.15554 -0.976513, 7.48014  11.9519 -1.15138 -0.99116,   7.5282   12.0354  -1.16924 -0.965981,-2.60144  -2.4795  1.18615 -1.07859
13, 14.4812  28.4021 0.997106  1.19529,14.2947 28.4484  1.0324 1.22901,14.3066 28.4681 1.03102 1.21854,-1.20568 0.232357  3.40089  1.94543
14,  9.28475   1.18971  0.812975 -0.866144,  9.70982   1.20756  0.861205 -0.819228,  9.56266   1.27157  0.829302 -0.839363,2.99325 6.88094 2.00836  -3.092
15, 0.790222   12.4038 -0.624999 -0.719579,  1.16548   12.3245 -0.611704 -0.693318,  1.07972   12.3696 -0.617215 -0.710343,  36.6354 -0.275397  -1.24536  -1.28355
16, 16.8989  28.5326 0.992117 0.773403,17.0308 28.6875 1.05189 0.75128,17.0094  28.669 1.01763 0.75924,0.654061 0.477976  2.57178 -1.83125
17,-2.86232  8.73388 -1.14015 -1.15199,-2.95637  8.42559 -1.07173 -1.16011,-2.92953  8.51482 -1.09449  -1.1588, 2.34821 -2.50817 -4.00521 0.590399
18,  22.4081   14.4621   0.96444 -0.630509,  22.8075   14.4285  0.914184 -0.654176,  22.6709   14.4278  0.942448 -0.645188,  1.17289 -0.237111  -2.28027   2.32815
19, 16.9242  8.45275  1.18179 -0.64807, 16.6759   8.5915  1.15343 -0.61074,  16.7532   8.55268   1.16136 -0.615622,-1.01041  1.18211  -1.7286 -5.00701
20, -1.93434   1.88674 -0.788974 -0.780877, -1.79724   2.22609 -0.798616 -0.842088,  -1.7668   2.18619 -0.797685 -0.819657,-8.66123  15.8712  1.10411  4.96623
21,  -2.1104  -3.67025 -0.659473 -0.991615, -2.08103  -3.49673 -0.547954 -0.971494, -2.11673  -3.56896  -0.59923 -0.972225,0.299604 -2.75958 -9.13494 -1.95535
22, 19.4731  6.31327 0.692302 -1.19072, 19.7065   6.5902 0.681359 -1.15187, 19.6862   6.5132 0.673121  -1.1787, 1.09463  3.16679 -2.77066  -1.0094
24, 2.55692  11.1002 -1.08467 -1.03876,  2.57715   10.6404  -1.07472 -0.985376,  2.53049   10.7774   -1.0854 -0.978649, -1.03344  -2.90814 0.0672279  -5.78637
1,  15.7693   13.8619   0.81513 -0.615168, 16.0316  13.9856 0.766393  -0.6585, 15.9594  14.0245 0.781301 -0.65048, 1.20583  1.17263 -4.15016  5.74019
4, 25.7151  10.5814  1.19331 -0.90761,  25.5363   10.6777    1.1595 -0.877553,  25.5798   10.6306   1.17635 -0.885696,-0.526201   0.46502  -1.42123  -2.41449
5,   7.3474  -3.10406 -0.795208  -1.16552,  7.44156  -3.29795 -0.788764  -1.20677,  7.44288  -3.24497 -0.791493  -1.16921,   1.2996   4.53956 -0.467238  0.316495
6,  11.2203  -6.19084  0.946999 -0.951825,  11.2035  -6.48036  0.921882 -0.943261,  11.2352  -6.40289  0.942772 -0.949229, 0.132746   3.42533 -0.446305 -0.272785
7,-3.09703  9.85232 -1.09047 -1.13779,-3.00963  10.1913 -1.06326 -1.10624,-2.96225  10.0886 -1.06862 -1.12044,-4.35174  2.39874 -2.00368  -1.5253
8, 14.3318   18.707 0.705534 0.888365, 14.1753  19.1748  0.68616 0.909067, 14.2882  19.0232 0.664956   0.9087,-0.304445    1.6904  -5.75145   2.28894
10, 16.7539  28.6351 -1.01197  0.92036, 16.0893  28.6738 -1.00269 0.956038, 16.1351   28.723 -1.00031 0.936925,-3.69373 0.306973 -1.15222   1.7998
11, 23.9197 -2.41227 0.767652 -1.02234, 24.4798 -2.16313   0.7594 -1.07368, 24.3244 -2.22181 0.757766 -1.07695, 1.69174 -7.89531 -1.28794  5.34176
12,  7.69075   12.3088  -1.15554 -0.976513, 7.73435  11.9663 -1.16212 -1.04584, 7.67917  11.9745 -1.16481 -1.01534,-0.150589  -2.71628  0.802448   3.97604
13, 14.5145  28.4419 0.997106  1.19529, 14.0022  28.7161 0.995783  1.20719,14.0784 28.6694  1.0092 1.21156,-3.00427 0.799771  1.21259  1.36092
14,  9.31184   1.16084  0.812975 -0.866144,  9.40861   1.21909  0.753975 -0.862379,  9.44937   1.22456  0.782724 -0.853591, 1.47691   5.4895 -3.72102 -1.44932
15, 0.769388   12.3798 -0.624999 -0.719579,   1.0408   12.4397 -0.624716 -0.670162,  1.04492   12.4187 -0.621853 -0.685498,  35.8116  0.314302 -0.503255  -4.73631
16, 16.9319  28.5584 0.992117 0.773403, 17.0898  28.6967 0.988174  0.78632, 17.0793  28.6962 0.999432 0.775977,0.870386 0.482474 0.737322 0.332772
17,-2.90032  8.69548 -1.14015 -1.15199,-3.19934  8.52114 -1.12615 -1.03233,-3.14687  8.51126 -1.11409 -1.08063, 8.50072 -2.11851 -2.28611 -6.19506
18,  22.4402   14.4411   0.96444 -0.630509,  22.3363   14.4409  0.991967 -0.616647,  22.4188   14.4332  0.973005 -0.627544,-0.0953665  -0.054799   0.888125  -0.470232
19, 16.9636  8.43115  1.18179 -0.64807, 16.8025  8.24128  1.18333 -0.70252,  16.8002    8.3066   1.17494 -0.669365,-0.963076   -1.4773 -0.579298   3.28583
20, -1.96064   1.86071 -0.788974 -0.780877, -2.04145   1.93424 -0.786692  -0.81328, -1.98558   1.98483 -0.790923 -0.815745, 1.27224  6.67029 0.247069  4.46525
21, -2.13239   -3.7033 -0.659473 -0.991615, -2.18009  -3.63495 -0.714734 -0.893298, -2.17055  -3.62724 -0.670621  -0.92345, 1.78966 -2.05391  1.69051 -6.87414
22, 19.4961  6.27358 0.692302 -1.19072, 19.7774  6.45363  0.65359 -1.18871, 19.7619  6.45818 0.661059 -1.18489,  1.36294   2.94243  -4.51294 -0.489724
24, 2.52076  11.0656 -1.08467 -1.03876, 2.82184   11.265 -1.18935 -1.06338, 2.74789  11.1477  -1.1496 -1.03095, 9.01056 0.741697  5.98585 -0.75162
1,  15.7964   13.8414   0.81513 -0.615168,  15.9645   13.7823  0.741726 -0.664195,  15.9692   13.8319  0.756839 -0.658984,   1.09336 -0.0686589   -7.15109    7.12271
4, 25.7549  10.5512  1.19331 -0.90761,  25.3866   10.2772   1.18956 -0.928014,   25.439     10.35   1.18449 -0.911892, -1.22654  -1.90634 -0.739822  0.471782
5,  7.32089  -3.14291 -0.795208  -1.16552,  7.52465  -3.28702 -0.751178  -1.22884,  7.50038  -3.28644 -0.766563  -1.20606, 2.45177  4.56691 -3.60224  3.47864
6,  11.2519  -6.22257  0.946999 -0.951825,  11.5911  -6.37873  0.953837 -0.953767,  11.5181   -6.3913  0.949653 -0.952026,  2.36571   2.71169  0.280262 0.0211159
7,-3.13338  9.81439 -1.09047 -1.13779,-3.46755   9.3769  -1.0904 -1.11915,-3.36185  9.52874 -1.08214 -1.11973,  7.29153  -2.91052 -0.763945  -1.58771
8, 14.3553  18.7366 0.705534 0.888365, 14.1746  18.9945 0.689174 0.844951, 14.2052  19.0077 0.679906 0.869293,-1.04584  1.44653 -3.63246 -2.14691
10, 16.7202  28.6658 -1.01197  0.92036, 16.4634  28.3719  -1.0647 0.943373, 16.3818   28.458 -1.04006  0.94086,-2.02374 -0.72468  2.77584  2.22743
11, 23.9453 -2.44634 0.767652 -1.02234,  23.7937  -2.13391  0.783182 -0.993986, 23.9189 -2.16162 0.773402 -1.02566,-0.110337  -11.6387  0.748983  0.324614
12,  7.65224   12.2763  -1.15554 -0.976513,  7.32502   12.1707   -1.1362 -0.918267,  7.39607   12.1191  -1.14717 -0.955316, -3.34765  -1.28029 -0.724271  -2.17071
13, 14.5477  28.4818 0.997106  1.19529,14.1919 28.6796  1.0054 1.22916,14.1739 28.6864 1.00686 1.22243, -2.5695 0.718499 0.978416  2.27082
14,  9.33894   1.13196  0.812975 -0.866144,   9.3932   1.08406   0.94863 -0.843098, 9.41204  1.10931 0.885249 -0.84712,0.782724 -2.00133  8.89007 -2.19633
15, 0.748555   12.3558 -0.624999 -0.719579, 0.685542   12.2955 -0.643854 -0.639595, 0.761745   12.3182 -0.635494 -0.657141, 1.76201 -0.30457  1.67928 -8.67703
16,  16.965  28.5842 0.992117 0.773403, 16.8619  28.7346 0.984363 0.791461, 16.9183  28.7318 0.990086 0.785548,-0.275326  0.516503 -0.204669   1.57031
17,-2.93833  8.65708 -1.14015 -1.15199,-2.68427   8.4669 -1.07712 -1.12933,-2.79671  8.46868 -1.09117 -1.11073,-4.81961 -2.17622 -4.29593 -3.58233
18,  22.4724   14.4201   0.96444 -0.630509,  22.6346   14.0189   0.96283 -0.600338,  22.5933   14.1076   0.96674 -0.610781,0.537999 -2.16747 0.238557 -3.12897
19,  17.003  8.40955  1.18179 -0.64807,  16.9519   8.48052     1.277 -0.702146,  16.9268   8.43627   1.23803 -0.689599,-0.448059   0.31778   4.75945   6.40806
20, -1.98694   1.83468 -0.788974 -0.780877, -2.16068   1.47766 -0.717061 -0.739341, -2.12705   1.58587 -0.745293 -0.768587, 7.05167 -13.5615 -5.53641 -1.57387
21, -2.15437  -3.73636 -0.659473 -0.991615, -2.55976  -4.11021 -0.674121 -0.981131, -2.47717  -4.00851 -0.672832 -0.959157, 14.9838  7.28402  2.02567 -3.27326
22, 19.5192  6.23389 0.692302 -1.19072, 19.5682  6.03749 0.658047 -1.21783,19.6168 6.12325 0.65917 -1.2053,0.499653 -1.77485 -4.78585   1.2242
24,  2.4846   11.031 -1.08467 -1.03876, 2.64338  11.0044 -1.10002 -1.10248, 2.65838  11.0288 -1.11897 -1.07517,   6.99397 -0.0198585    3.16153     3.5059
1,  15.8236   13.8209   0.81513 -0.615168,  15.7974    14.087  0.822721 -0.609696,  15.8418   14.0247  0.797531 -0.628487,0.115228  1.47485 -2.15904  2.16512
4, 25.7947  10.5209  1.19331 -0.90761,  25.6019   10.3697    1.1738 -0.921292,  25.5741   10.3584   1.17789 -0.917695,-0.855009  -1.54443  -1.29215   1.11119
5,  7.29438  -3.18176 -0.795208  -1.16552,  7.04666  -3.49499 -0.787478  -1.15761,  7.14302  -3.45699 -0.779544  -1.17614,-2.07509  8.65035  -1.9698 0.911058
6,  11.2834  -6.25429  0.946999 -0.951825,  11.3753   -6.1241  0.999995 -0.884937,  11.4147  -6.19127  0.980743 -0.910524, 1.16292 -1.00763  3.56332 -4.33914
7,-3.16973  9.77646 -1.09047 -1.13779,-3.46151  9.99862 -1.10212 -1.16797,-3.44723  9.88433  -1.0945 -1.14948,8.75475 1.10336 0.36939 1.02719
8, 14.3789  18.7662 0.705534 0.888365, 14.4012  18.7228 0.700407 0.946118, 14.3622  18.7936 0.692599 0.916733,-0.115564  0.145748  -1.83339   3.19323
10, 16.6865  28.6964 -1.01197  0.92036,  16.8903   28.8898 -0.987579  0.882352, 16.7681  28.7996 -1.00756 0.904752, 0.489294  0.359377 -0.436293  -1.69589
11, 23.9709 -2.48042 0.767652 -1.02234, 23.8974 -1.93169 0.774736 -1.08192,  23.908 -1.99127 0.774221  -1.0604,-0.262213  -19.7207  0.855613    3.7226
12,  7.61372   12.2437  -1.15554 -0.976513, 7.67464  11.7384 -1.13596 -1.00537,  7.60334   11.8169   -1.1402 -0.986297,-0.136368   -3.4861  -1.32694   1.00195
13, 14.5809  28.5216 0.997106  1.19529,14.4743 28.8817 1.09053 1.15084,14.4144 28.8467 1.05861 1.17821,-1.14211  1.13991  6.16791 -1.42898
14,  9.36604   1.10309  0.812975 -0.866144,  9.72586  0.941531  0.815037 -0.859324,  9.66171  0.972924  0.841893 -0.854681,  3.1568 -11.8003  3.55704 -1.32346
15, 0.727722   12.3318 -0.624999 -0.719579, 0.889533   12.3671 -0.651051 -0.667867, 0.855963   12.3511  -0.64509 -0.663761, 17.6222 0.156695  3.21458 -7.75709
16, 16.9981    28.61 0.992117 0.773403, 17.2045  28.6809  1.06423 0.743919,17.1476 28.6982 1.03594 0.75981,  0.8796 0.308309  4.41723 -1.75758
17,-2.97633  8.61868 -1.14015 -1.15199,-3.17071  8.66646 -1.15552 -1.16874,-3.09482  8.61348 -1.13098 -1.14655,   3.98095 -0.0602722  -0.804272  -0.472804
18,  22.5045   14.3991   0.96444 -0.630509,  22.1256    14.245   0.89381 -0.712567,   22.238   14.2093  0.921602 -0.673668,-1.18427  -1.3182  -4.4417  6.84504
19, 17.0423  8.38795  1.18179 -0.64807,  17.3338   8.34266   1.16586 -0.705414,  17.2513   8.35853   1.19347 -0.699382,  1.22615 -0.350672  0.988809   7.91761
20, -2.01323   1.80866 -0.788974 -0.780877,   -2.034   1.48462 -0.742887 -0.756898, -2.06054   1.50167 -0.743791 -0.761373, 2.34957 -16.9729 -5.72682  -2.4977
21, -2.17635  -3.76941 -0.659473 -0.991615, -1.75736  -4.18806 -0.586532  -1.01133,  -1.9243  -4.15493   -0.6194 -0.991418,  -11.5812    10.2277   -6.07656 -0.0198839
22, 19.5423   6.1942 0.692302 -1.19072, 19.7957  5.93584  0.69541 -1.13268, 19.7605  5.96913 0.681588 -1.16043,  1.1163 -3.63359 -1.54765 -2.54359
24, 2.44845  10.9964 -1.08467 -1.03876, 2.00485   10.969 -1.11837 -1.06514, 2.14359  10.9744 -1.11868 -1.06898, -12.4509 -0.199471   3.13482   2.90937
1,  15.8508   13.8004   0.81513 -0.615168,   15.587   13.3091  0.809429 -0.655853, 15.6504  13.4654 0.804848 -0.64549,-1.26443 -2.42714 -1.26141  4.92908
4, 25.8344  10.4907  1.19331 -0.90761,  26.0135   9.95982   1.19461 -0.862847,  25.9235   10.0428   1.18828 -0.883845, 0.344644  -4.26934 -0.421908  -2.61843
5,  7.26788  -3.22061 -0.795208  -1.16552,  6.98893  -3.27149 -0.897323  -1.13083,  7.01755    -3.322 -0.852352   -1.1481,-3.44433  3.14808  7.18602 -1.49424
6,   11.315  -6.28602  0.946999 -0.951825,  11.2961  -6.26946  0.982448 -0.903117,  11.3302  -6.25867  0.981777 -0.905952, 0.134146 -0.435023   3.67248  -4.81943
7,-3.20608  9.73854 -1.09047 -1.13779,-3.61082  9.83541 -1.11067 -1.15773,-3.58224  9.83778 -1.10451 -1.15458,11.7327 1.01906 1.28731 1.47527
8, 14.4024  18.7959 0.705534 0.888365, 14.5367  18.8721 0.676688 0.884042, 14.5026  18.8613 0.682785 0.896535,0.695849 0.348046 -3.22441 0.919641
10, 16.6527  28.7271 -1.01197  0.92036, 16.4395  28.6801  -1.0419 0.935399, 16.5058  28.7139 -1.02882 0.923673,  -0.88223 -0.0460386    1.66504   0.359994
11, 23.9965  -2.5145 0.767652 -1.02234, 23.5229 -2.63319  0.67985 -1.01804, 23.6152 -2.49654 0.715843  -1.0343,  -1.5888 -0.714184  -6.74903   1.16977
12,   7.5752   12.2112  -1.15554 -0.976513,  7.27537   11.8349  -1.16356 -0.945143,  7.34061   11.8235  -1.15468 -0.960856,  -3.09682   -3.17444 -0.0744119   -1.60338
13, 14.6142  28.5615 0.997106  1.19529,14.1982 28.7189 1.08406  1.1714,14.2549 28.7565  1.0743 1.17398, -2.4586 0.682964  7.74211 -1.78254
14,  9.39314   1.07422  0.812975 -0.866144,  9.29541   1.09726  0.868332 -0.831328,  9.38425    1.0629  0.858182 -0.840228,-0.0947162   -1.05413    5.56075   -2.99206
15, 0.706888   12.3078 -0.624999 -0.719579, 0.580681   12.3891 -0.638162 -0.719252, 0.637832   12.3754 -0.640841 -0.698048,-9.76911 0.549293   2.5348 -2.99216
16, 17.0312  28.6357 0.992117 0.773403, 17.2998   28.363 0.982361 0.727635, 17.2732  28.4441  1.00284 0.739878,  1.42125 -0.669156   1.08104  -4.33475
17,-3.01434  8.58028 -1.14015 -1.15199,-3.00678  8.13013 -1.08976 -1.14677,-3.03501  8.23035 -1.10549 -1.14674, 0.685824  -4.07826  -3.04034 -0.456092
18,  22.5367   14.3781   0.96444 -0.630509,  22.5591   14.7232  0.955722 -0.667303,  22.4938   14.6024  0.942727 -0.669665,-0.190137   1.56036  -2.25134   6.21023
19, 17.0817  8.36634  1.18179 -0.64807,  17.2129   8.59903    1.1855 -0.675495,  17.2305   8.53968   1.18853 -0.684585,0.870759  2.07179 0.570795  5.63434
20, -2.03953   1.78263 -0.788974 -0.780877, -1.80347   1.47601 -0.820378 -0.810224, -1.86708   1.47598 -0.791087 -0.791564,-8.45567 -17.2018 0.267928  1.36871
