obs_id,true_value,meas_value,corr_value,diff(%)
3, 23.6458  26.1992 0.800367 0.913709, 23.7186  26.1096 0.771512 0.850348, 23.6207  26.1447 0.791187 0.864366,-0.106185 -0.208104  -1.14688  -5.40038
4,  26.272  10.1579  1.19331 -0.90761,  26.6274   10.3904   1.17612 -0.908658,  26.6001   10.3739   1.17391 -0.903824,  1.24894   2.12645  -1.62613 -0.417123
5,   6.9763  -3.64797 -0.795208  -1.16552,  7.31586  -3.65476 -0.693552  -1.05924,  7.31638  -3.63602 -0.730117    -1.084,  4.87475 -0.327377   -8.1854   -6.9939
6,  11.6622  -6.63502  0.946999 -0.951825, 11.8788 -6.74533 0.971735 -1.00461,  11.8659  -6.75613   0.94713 -0.975603,  1.74596   1.82531 0.0138532   2.49816
7,-3.60592  9.32134 -1.09047 -1.13779,-3.57109  9.49991 -1.09407 -1.14414,-3.60317  9.50948 -1.06469  -1.1658,-0.0761225    2.01835   -2.36398     2.4619
8, 14.6611  19.1216 0.705534 0.888365, 14.8798  19.3238   0.6789 0.929032, 14.8602  19.2777 0.685403 0.897917, 1.35856 0.816511 -2.85328  1.07514
10, 16.2817  29.0646 -1.01197  0.92036, 16.0771  29.1889 -1.06431 0.921026, 16.1025  29.1821  -1.0483 0.914077, -1.10068  0.404405   3.58949 -0.682711
11,  24.278 -2.88936 0.767652 -1.02234,   24.11 -3.15669 0.769002 -1.05526, 24.1131 -3.06534 0.763079 -1.04045,-0.679012   6.09072 -0.595773   1.77117
12,   7.1515   11.8531  -1.15554 -0.976513,  7.13943   11.5841   -1.1636 -0.943125,  7.11015   11.5949  -1.18085 -0.963009,-0.578172  -2.17836   2.19075  -1.38294
13, 14.9798  28.9997 0.997106  1.19529,15.4045 29.0058 1.01017 1.25577,15.3159 29.0485 1.02402 1.25383, 2.24417 0.168144  2.69884   4.8974
14,  9.69124  0.756635  0.812975 -0.866144,  9.58736  0.569635  0.813913 -0.887325,  9.55513  0.590977  0.804494 -0.899777, -1.4045  -21.894 -1.04324  3.88312
15, 0.477722    12.044 -0.624999 -0.719579,  0.86627   11.9124 -0.573621  -0.69777, 0.788201   11.9608 -0.596537  -0.71832,  64.9914 -0.690932  -4.55381 -0.174976
16, 17.3949  28.9193 0.992117 0.773403, 17.6754       29  1.02574 0.824757, 17.6314  29.0101  1.03224 0.806645, 1.35922 0.313731   4.0439  4.29819
17,-3.43239  8.15788 -1.14015 -1.15199,-3.07822  8.37049 -1.11127 -1.18413,-3.15053  8.33215 -1.13971 -1.17761,  -8.2117   2.13617 -0.038581   2.22388
18,  22.8903   14.1469   0.96444 -0.630509,  22.9965   14.1867   0.90031 -0.526757,  23.0511   14.1034  0.919422 -0.567088,  0.70261 -0.307225  -4.66772  -10.0587
19, 17.5151  8.12872  1.18179 -0.64807,  17.5537   8.07389   1.16545 -0.574516,  17.5573   8.03398   1.16176 -0.609862,0.241393 -1.16549 -1.69438 -5.89567
20, -2.32882    1.4963 -0.788974 -0.780877, -2.41394   1.85878 -0.816996 -0.751813, -2.43462   1.76324 -0.805679 -0.770016, 4.54282  17.8395  2.11741 -1.39084
22, 19.8192  5.71791 0.692302 -1.19072, 20.0681   5.3589 0.732597 -1.15422, 20.0193  5.41669 0.727759 -1.18067,  1.00926    -5.268   5.12151 -0.844162
24, 2.01458  10.5809 -1.08467 -1.03876, 2.10663  10.4389 -1.08761 -1.01432, 2.09738  10.4757 -1.10414 -1.00189,  4.11021 -0.994022    1.7947  -3.54938
1,  16.1768   13.5543   0.81513 -0.615168, 16.289 13.3633 0.82175 -0.5885,  16.3005   13.3925  0.804199 -0.618043,0.764799 -1.19374 -1.34096 0.467347
2,   14.825   30.9734 -0.814928  0.728628,  15.0058   30.8422 -0.801622  0.707198,  14.7921    30.404 -0.800348  0.707464,-0.221889   -1.8381  -1.78915  -2.90456
3, 23.6725  26.2297 0.800367 0.913709, 23.5357  25.8918 0.756211 0.924319, 23.5555  25.9421 0.769557 0.901389,-0.494223  -1.09644  -3.84938  -1.34841
4, 26.3118  10.1276  1.19331 -0.90761,  25.9684   9.89067   1.20364 -0.914149,   26.088   9.97136   1.19221 -0.910255,-0.850587  -1.54299 -0.092705  0.291486
5,  6.94979  -3.68682 -0.795208  -1.16552,  7.09822  -3.99307 -0.804787  -1.17226,  7.13261  -3.93606 -0.776287  -1.13859, 2.63059  6.76023  -2.3794 -2.31095
6,  11.6938  -6.66675  0.946999 -0.951825,  11.7447  -6.11323  0.929485 -0.879411,  11.7719  -6.23337  0.936208 -0.916078,0.667672 -6.50057 -1.13947 -3.75562
7,-3.64227  9.28342 -1.09047 -1.13779,-3.70722  9.10528 -1.10559 -1.20783,-3.69508  9.17028 -1.08997 -1.19182,   1.44993   -1.21866 -0.0454877    4.74814
8, 14.6846  19.1512 0.705534 0.888365, 15.0275  18.9744 0.713613 0.829741, 15.0018  19.0337 0.702854 0.855745,  2.16044  -0.61372 -0.379888  -3.67199
10,  16.248  29.0952 -1.01197  0.92036,  15.9438   28.5965 -0.992544  0.961301, 15.9659  28.7063 -1.01385 0.943194,-1.73593 -1.33666 0.186017  2.48101
11, 24.3035 -2.92344 0.767652 -1.02234,  24.0375  -3.31308   0.78333 -0.972939,  24.0555  -3.27502  0.775583 -0.998749,-1.02064  12.0262  1.03314 -2.30771
12,  7.11298   11.8205  -1.15554 -0.976513,  7.05779   11.5349  -1.18557 -0.976997,   7.0601   11.5399  -1.18377 -0.971657,-0.743527  -2.37457   2.44341 -0.497327
13,  15.013  29.0396 0.997106  1.19529, 14.7545  28.7991 0.988532  1.08057,14.8605 28.8507 1.00202 1.14672,-1.01588 -0.65036 0.492735 -4.06356
14,  9.71834  0.727763  0.812975 -0.866144,  9.82434   0.73167  0.740585 -0.855713,  9.78106  0.701343  0.765023 -0.872525, 0.64541 -3.63038 -5.89829 0.736773
15, 0.456889     12.02 -0.624999 -0.719579, 0.710284   11.8383  -0.64896 -0.699854, 0.720533   11.8559 -0.628943 -0.706918, 57.7042 -1.36543 0.631067 -1.75949
16,  17.428  28.9451 0.992117 0.773403, 17.5429   28.985 0.995774 0.769094, 17.5647  28.9942  1.00969 0.783432,0.784236 0.169674  1.77105  1.29668
17, -3.4704  8.11948 -1.14015 -1.15199,-3.73366  7.97068 -1.12718 -1.17158,-3.63654  8.02808 -1.13203 -1.17392,  4.78749  -1.12574 -0.712765   1.90321
18,  22.9224   14.1259   0.96444 -0.630509,  22.7613   14.1186   1.01877 -0.708335, 22.8185  14.1123 0.980788 -0.65438, -0.453346 -0.0959827    1.69511    3.78594
19, 17.5544  8.10711  1.18179 -0.64807,  17.4733   8.06264   1.02482 -0.596619,  17.4949   8.05394   1.07711 -0.601672,-0.338998 -0.655905  -8.85731  -7.15951
20, -2.35512   1.47028 -0.788974 -0.780877, -2.24459   1.26418 -0.718404 -0.843771, -2.28308   1.34837 -0.751716 -0.815652,-3.05903  -8.2911 -4.72224  4.45333
22, 19.8423  5.67822 0.692302 -1.19072, 19.5655  5.54517 0.608812 -1.19707, 19.6505  5.51525 0.654192 -1.19079,-0.966723  -2.87019  -5.50481 0.0056465
24, 1.97842  10.5462 -1.08467 -1.03876, 1.96594  10.3015 -1.06415 -1.07387, 1.98286  10.3265 -1.07943 -1.04639, 0.224419  -2.08393 -0.483135  0.735255
1,   16.204   13.5338   0.81513 -0.615168,  16.4331   13.3795  0.833066 -0.607527,  16.4143   13.3782  0.822052 -0.611543,  1.29811  -1.15012  0.849147 -0.589218
2,  14.7978   30.9977 -0.814928  0.728628,  14.5114   31.0943 -0.774767   0.70633,   14.552    30.988 -0.783328   0.70679,  -1.66163 -0.0311967   -3.87762   -2.99713
3, 23.6992  26.2602 0.800367 0.913709,  23.717  26.1401 0.809754 0.973172, 23.6928  26.1103 0.794416 0.945772,-0.0266314  -0.570792  -0.743525     3.5091
4, 26.3515  10.0974  1.19331 -0.90761, 26.5197  10.0011  1.19981 -1.04213,  26.4499   9.99018   1.19695 -0.991749,0.373355 -1.06156 0.304708  9.27042
5,  6.92329  -3.72567 -0.795208  -1.16552,  6.97517    -3.723 -0.734166  -1.21178,  6.99867  -3.76783 -0.750269  -1.18379,  1.0889  1.13156 -5.65118  1.56776
6,  11.7254  -6.69847  0.946999 -0.951825,  11.7356  -6.46421  0.897204 -0.975749,  11.7475  -6.42863  0.912094 -0.952979,0.188842 -4.02839 -3.68577  0.12121
7,-3.67861  9.24549 -1.09047 -1.13779,-4.50243  9.51434 -1.08588 -1.16671, -4.3651  9.44602 -1.08753 -1.17626,  18.6614   2.16898 -0.269461    3.3806
8, 14.7081  19.1808 0.705534 0.888365, 14.5374  19.1578 0.665885 0.852928, 14.6242  19.1408 0.679952 0.854014,-0.570294 -0.208795  -3.62595  -3.86677
10, 16.2142  29.1259 -1.01197  0.92036,  16.2175   29.1599 -0.963339  0.952141,  16.1668   29.0847 -0.982602  0.948771,-0.292674 -0.141405  -2.90213   3.08688
11, 24.3291 -2.95752 0.767652 -1.02234,  24.6893  -3.31658  0.756875 -0.984735,   24.581  -3.31508  0.764089 -0.990089,  1.03526     12.09 -0.464265  -3.15479
12,  7.07447    11.788  -1.15554 -0.976513, 6.96189  11.9923 -1.15843 -1.01865,  6.9724  11.9059 -1.16812 -1.00064,-1.44279 0.999854  1.08859  2.47107
13, 15.0462  29.0794 0.997106  1.19529,15.4087 28.9214 1.03349 1.26947,15.3171 28.9159 1.02153 1.22258, 1.79983 -0.56243  2.44902   2.2837
14,  9.74544  0.698892  0.812975 -0.866144,  9.86008  0.903951   0.78855 -0.865686,  9.85059  0.862695   0.77957 -0.868273, 1.07898  23.4376 -4.10899 0.245804
15, 0.436056    11.996 -0.624999 -0.719579, 0.786275   11.9725 -0.655436 -0.735219, 0.770787   11.9475 -0.645307 -0.724393,  76.7635 -0.404429   3.24928  0.669056
16, 17.4611  28.9709 0.992117 0.773403, 17.3029  29.3104 0.972199 0.773575, 17.3555  29.2588 0.986486 0.777372,-0.604972  0.993641 -0.567613  0.513181
17, -3.5084  8.08108 -1.14015 -1.15199,-3.55304  8.22553 -1.17599 -1.24621, -3.5747  8.18327 -1.15918 -1.21857,1.88979  1.2645 1.66922 5.77951
18,  22.9546   14.1048   0.96444 -0.630509,  23.2798   14.3689  0.993665 -0.588804,  23.2035   14.3194  0.988794 -0.613821, 1.08422  1.52128  2.52521 -2.64681
19, 17.5938  8.08551  1.18179 -0.64807,  17.6347   7.80119   1.16695 -0.674232,  17.6163   7.84251   1.13265 -0.646543, 0.127761  -3.00536  -4.15802 -0.235762
20, -2.38142   1.44425 -0.788974 -0.780877, -2.12582   1.52499 -0.782118 -0.785958, -2.15834   1.48874 -0.770486 -0.797277,-9.36732   3.0806  -2.3433  2.10032
22, 19.8654  5.63853 0.692302 -1.19072, 20.1298  5.47825 0.790676 -1.14526, 20.0485  5.47784 0.738595 -1.16265,0.922029 -2.84984  6.68673  -2.3575
24, 1.94227  10.5116 -1.08467 -1.03876, 1.86905  10.5803 -1.08891 -1.04477, 1.88289  10.5289  -1.0853 -1.04536, -3.05692  0.164468 0.0575893  0.635883
1,  16.2312   13.5133   0.81513 -0.615168,  16.0546   13.1459  0.800249 -0.666612,  16.1235   13.1835  0.808534 -0.645601,-0.663235  -2.44043 -0.809251   4.94715
2,  14.7707   31.0219 -0.814928  0.728628,  14.5979    31.137 -0.818675  0.755147,  14.5851    31.115 -0.805411  0.737027,-1.25615 0.300004 -1.16786  1.15272
3, 23.7258  26.2906 0.800367 0.913709, 23.5722  26.3722 0.778082 0.958893, 23.5983  26.3312 0.784305 0.953907,-0.537319   0.15426  -2.00683   4.39941
4, 26.3913  10.0671  1.19331 -0.90761,  26.8273   9.58464   1.20873 -0.867024,  26.7672   9.65119   1.20427 -0.914707, 1.42415  -4.1315  0.91815 0.781912
5,  6.89678  -3.76452 -0.795208  -1.16552,  7.01687   -3.4376 -0.742867  -1.21448, 7.00919 -3.50349 -0.74569 -1.20272, 1.62984 -6.93385 -6.22707  3.19155
6,  11.7569   -6.7302  0.946999 -0.951825,  11.9386  -6.77171  0.923613 -0.976017,    11.91   -6.7163  0.919231 -0.967252,   1.3017 -0.206614  -2.93216   1.62074
7,-3.71496  9.20756 -1.09047 -1.13779,-3.41579  9.32168 -1.07285 -1.20534,-3.59131   9.3368 -1.07835 -1.19424,-3.32865  1.40357 -1.11152  4.96114
8, 14.7316  19.2104 0.705534 0.888365, 14.9237  19.6212 0.677749  0.84317, 14.8744  19.5407 0.678621 0.847362,  0.9693  1.71914 -3.81454 -4.61555
10, 16.1805  29.1566 -1.01197  0.92036, 16.1772  29.1853 -0.99307 0.960217,  16.1695    29.173 -0.989067  0.955853,-0.0678042  0.0562655   -2.26328    3.85636
11, 24.3547 -2.99159 0.767652 -1.02234, 24.5281 -2.92118 0.728717 -1.05247,  24.542 -2.99732 0.742219 -1.02859,0.768963 0.191446 -3.31316 0.611507
12,  7.03595   11.7554  -1.15554 -0.976513,  6.80342   12.2278  -1.19112 -0.966713,  6.82655   12.1646  -1.18235 -0.979634,-2.97619  3.48049  2.32036 0.319547
13, 15.0795  29.1193 0.997106  1.19529, 14.9208  29.4091 0.998483  1.18883,14.9974 29.3284 1.00724 1.20177,-0.544309  0.718379   1.01596  0.542675
14,  9.77254   0.67002  0.812975 -0.866144,  9.24418   1.01433   0.83154 -0.850767,  9.35691  0.982198  0.811618 -0.857434, -4.25305   46.5923 -0.166862  -1.00563
15, 0.415222    11.972 -0.624999 -0.719579, 0.603948   11.9231 -0.633796 -0.652473, 0.629852   11.9233 -0.638209 -0.679944,  51.6903 -0.407207   2.11361  -5.50803
16, 17.4942  28.9967 0.992117 0.773403, 17.6323  29.3796 0.933661 0.744983, 17.5887  29.3626 0.953866 0.757365,0.540527  1.26205 -3.85555  -2.0737
17,-3.54641  8.04268 -1.14015 -1.15199,-3.52489   7.8259 -1.15044 -1.09705,-3.54063  7.88252 -1.15377 -1.14351,-0.162921  -1.99142   1.19457 -0.736897
18,  22.9867   14.0838   0.96444 -0.630509, 23.4778  14.5014 0.938336 -0.64897,  23.4347   14.4653  0.957636 -0.635522,   1.9489   2.70826 -0.705418  0.795013
19, 17.6332  8.06391  1.18179 -0.64807,  18.1847   8.00355   1.16391 -0.779592,  18.0903    7.9708   1.15203 -0.728751, 2.59185 -1.15456 -2.51792  12.4493
20, -2.40772   1.41822 -0.788974 -0.780877, -2.40596   1.43587 -0.851836 -0.865886, -2.36657   1.44044 -0.820787 -0.839683,-1.70919  1.56698   4.0323  7.53081
22, 19.8885  5.59884 0.692302 -1.19072, 19.6717  5.30967 0.734365 -1.22282, 19.7432  5.33262 0.735936 -1.19985,-0.730392   -4.7549   6.30268  0.766833
24, 1.90611   10.477 -1.08467 -1.03876, 1.64518  10.5918 -1.08394 -1.00492, 1.68108  10.5745 -1.08448 -1.02035,  -11.8061   0.930665 -0.0178153   -1.77145
1,  16.2583   13.4928   0.81513 -0.615168,  16.6508   13.0256  0.797571 -0.646318, 16.5616  13.0499 0.801814 -0.64606, 1.86556 -3.28287 -1.63358  5.02168
2,  14.7435   31.0462 -0.814928  0.728628,  14.3268   30.9725 -0.890212  0.684738,  14.3678   31.0021 -0.857933  0.704639, -2.54842 -0.142175   5.27714  -3.29232
3, 23.7525  26.3211 0.800367 0.913709, 23.7483  26.1771 0.727196 0.933477, 23.7262  26.2102 0.749023  0.94126, -0.11096 -0.421404  -6.41497   3.01526
4, 26.4311  10.0369  1.19331 -0.90761,  26.2987   10.2561   1.18289 -0.955821,  26.3893   10.1428     1.191 -0.940046,-0.158261   1.05571 -0.194021   3.57378
5,  6.87027  -3.80337 -0.795208  -1.16552,  6.40415  -3.61695 -0.773496  -1.17419, 6.50744 -3.60383 -0.76294  -1.1851,-5.28113 -5.24636 -4.05785   1.6795
6,  11.7885  -6.76193  0.946999 -0.951825,   11.821  -6.86858  0.991422 -0.930436,  11.8424  -6.84714  0.963834 -0.944511, 0.457312   1.26013   1.77776 -0.768371
7,-3.75131  9.16964 -1.09047 -1.13779,-3.86224  9.36341 -1.04346 -1.13242,-3.82033  9.35168 -1.05681 -1.15603,1.83985 1.98533 -3.0866 1.60243
8, 14.7551    19.24 0.705534 0.888365, 14.6235  19.8308 0.703133  0.87702, 14.6722  19.7842  0.69374 0.865721,-0.561922   2.82839  -1.67165  -2.54898
10, 16.1468  29.1873 -1.01197  0.92036,  15.887  29.2858 -1.05817 0.911984, 15.9314  29.2713  -1.0318 0.928749,-1.33409 0.287867  1.95958 0.911523
11, 24.3803 -3.02567 0.767652 -1.02234, 24.3737 -3.14188 0.794038 -1.05846, 24.4081 -3.12229 0.774223 -1.04707,0.114158   3.1931 0.855978  2.41843
12,  6.99743   11.7229  -1.15554 -0.976513,  7.37773   11.9244  -1.16298 -0.937236,  7.27257   11.9614  -1.17031 -0.953454, 3.93194  2.03455  1.27871 -2.36141
13, 15.1127  29.1591 0.997106  1.19529,14.5485  29.185 0.97152 1.22321, 14.6343  29.2177 0.985109    1.215, -3.1654 0.200912 -1.20325  1.64935
14,  9.79964  0.641149  0.812975 -0.866144,  9.62774  0.531968  0.811417 -0.804085,  9.58432  0.607158  0.811521 -0.824509, -2.19724  -5.30154 -0.178797  -4.80689
15, 0.394389    11.948 -0.624999 -0.719579, 0.699116   11.4723  -0.64936 -0.678928, 0.682971   11.5486  -0.64509 -0.679364, 73.1719 -3.34311  3.21468 -5.58867
16, 17.5272  29.0224 0.992117 0.773403, 17.4082  29.0477 0.994194 0.816385, 17.4461  29.1084 0.978766 0.793803,-0.463059  0.296087  -1.34571   2.63773
17,-3.58441  8.00428 -1.14015 -1.15199,-3.69783  7.82648 -1.17749 -1.12868,-3.67672  7.82969 -1.16845 -1.13434, 2.57527 -2.18121  2.48152 -1.53234
18,  23.0189   14.0628   0.96444 -0.630509,  23.0277   14.0146  0.988616 -0.696906,  23.1059    14.091  0.976734 -0.673507,0.378016 0.200571  1.27476  6.81958
19, 17.6726   8.0423  1.18179 -0.64807,  18.0023   7.79558   1.17374 -0.600977,  18.0249   7.82268   1.16543 -0.649799, 1.99313 -2.73088 -1.38399 0.266739
20, -2.43402   1.39219 -0.788974 -0.780877, -2.19089   1.57672 -0.799444 -0.780444, -2.22702   1.54756 -0.807574 -0.803053,-8.50437  11.1605  2.35754  2.83997
22, 19.9115  5.55915 0.692302 -1.19072, 19.8399  5.54561 0.659507 -1.18288,  19.827  5.50058 0.688708 -1.18933,-0.424786  -1.05368 -0.519135 -0.116504
24, 1.86996  10.4424 -1.08467 -1.03876, 2.05059  10.0373 -1.03509 -1.07359, 1.97842  10.1268 -1.05391 -1.05331, 5.80019 -3.02188 -2.83609  1.40127
1,  16.2855   13.4723   0.81513 -0.615168,  16.5106   13.3616  0.798695 -0.617777,  16.5245   13.3023  0.799878 -0.628543,  1.4674 -1.26175 -1.87114  2.17425
2,  14.7164   31.0705 -0.814928  0.728628,   14.927   31.0523 -0.859378  0.698089, 14.8223  31.0475 -0.85876 0.700593,  0.719969 -0.0741073    5.37869   -3.84766
3, 23.7792  26.3515 0.800367 0.913709, 23.8677   26.037 0.746704 0.958428, 23.8469  26.0735 0.747603 0.951848,0.284853 -1.05517 -6.59249  4.17399
4, 26.4709  10.0066  1.19331 -0.90761,  26.8417   10.0558      1.24 -0.922963,  26.7683   10.0658   1.22133 -0.929494, 1.12353 0.591278  2.34752  2.41119
5,  6.84377  -3.84222 -0.795208  -1.16552, 6.88613 -3.48885 -0.78726 -1.10949,  6.81412  -3.51624 -0.777926  -1.13835,-0.433244  -8.48422  -2.17331  -2.33084
6,  11.8201  -6.79366  0.946999 -0.951825, 11.9272 -6.37281  0.88826 -1.01558, 11.9177 -6.46302 0.917132 -0.98838,0.825665 -4.86686 -3.15376  3.84048
7,-3.78766  9.13171 -1.09047 -1.13779,-3.92366  9.41838 -1.12243 -1.16814,-3.91164  9.39962 -1.09738  -1.1635, 3.27329  2.93379 0.633275  2.25938
8, 14.7787  19.2696 0.705534 0.888365, 14.9216  19.0003 0.675844     0.91, 14.8813  19.1452 0.682705 0.892997, 0.694484 -0.646026  -3.23571  0.521313
10,  16.113   29.218 -1.01197  0.92036,  16.298  29.2126 -1.05095 0.972479, 16.2265  29.2287 -1.04359 0.955766, 0.704177 0.0366808   3.12463   3.84697
11, 24.4059 -3.05975 0.767652 -1.02234,  24.4899  -3.24385  0.729706 -0.982103, 24.4799  -3.2283 0.746717 -1.00693,0.303007   5.5087 -2.72725 -1.50782
12,  6.95891   11.6903  -1.15554 -0.976513,  6.75763   11.3418  -1.13204 -0.915555,  6.84246   11.4466  -1.14671 -0.930096, -1.67345  -2.08517 -0.763865  -4.75332
13,  15.146  29.1989 0.997106  1.19529,15.2586 29.3594 1.02018 1.13175,15.1533 29.3412 1.00685 1.16356,0.0483513  0.487273  0.977376  -2.65428
14,  9.82674  0.612277  0.812975 -0.866144,  10.0906  0.392862  0.878754 -0.890724,  10.0054  0.426025  0.853127 -0.865453,   1.81773   -30.4197     4.9389 -0.0797303
15, 0.373556   11.9241 -0.624999 -0.719579, 0.136866   11.9617 -0.565342 -0.723326, 0.230437    11.884 -0.595861 -0.706485, -38.3125 -0.336016  -4.66197  -1.81965
16, 17.5603  29.0482 0.992117 0.773403, 17.6042  29.1467  1.01339 0.703435, 17.5819  29.1444  1.00018 0.737954,0.123139 0.331131 0.812342 -4.58351
17,-3.62242  7.96588 -1.14015 -1.15199,-3.70374    7.669 -1.16938 -1.18437,-3.70587  7.69081 -1.16902 -1.16528, 2.30363 -3.45319  2.53187  1.15294
18,   23.051   14.0418   0.96444 -0.630509,  23.4408     14.04   0.93466 -0.667523,  23.3869   14.0451  0.950764 -0.669812,  1.45704 0.0236622  -1.41797   6.23354
19,  17.712   8.0207  1.18179 -0.64807, 17.9279  8.16559  1.09519 -0.67927,   17.952   8.10061   1.12201 -0.667973, 1.35496 0.996229 -5.05843  3.07098
20, -2.46032   1.36616 -0.788974 -0.780877, -2.71917   1.01317 -0.756483 -0.829401, -2.63622   1.10354  -0.77605 -0.819394, 7.14961 -19.2229 -1.63804  4.93254
22, 19.9346  5.51946 0.692302 -1.19072, 20.2786   5.5202 0.657342  -1.1411, 20.2022  5.50973 0.669371 -1.15951,  1.34211 -0.176343  -3.31234  -2.62073
24,  1.8338  10.4077 -1.08467 -1.03876, 2.05874  10.1771 -1.05317 -1.08229, 2.03818  10.1618 -1.05344 -1.07121, 11.1452 -2.36246 -2.87957  3.12447
1,  16.3127   13.4518   0.81513 -0.615168,  16.4709   13.2526  0.847892 -0.666858,  16.4852   13.2577  0.829543 -0.652226, 1.05787 -1.44322  1.76819  6.02408
2,  14.6892   31.0948 -0.814928  0.728628,  14.5193   31.0821 -0.804421  0.701053,  14.5683   31.0801 -0.825206  0.700879, -0.823016 -0.0473727    1.26124   -3.80842
3, 23.8059   26.382 0.800367 0.913709,  23.894  26.2632 0.752064 0.946142,   23.89  26.2351 0.750362 0.948339, 0.353598 -0.556965   -6.2477   3.78997
4, 26.5107  9.97636  1.19331 -0.90761,  26.7975   9.89216   1.18865 -0.843672,  26.7995   9.91771   1.20113 -0.876469,  1.08964 -0.587842  0.655229  -3.43107
5,  6.81726  -3.88107 -0.795208  -1.16552,  6.81258  -4.17818 -0.920157  -1.12844,    6.808  -4.06702 -0.865827   -1.1323,-0.135799   4.79123   8.88054  -2.85051
6,  11.8516  -6.82538  0.946999 -0.951825,  11.2691  -6.87214  0.877977 -0.912276,    11.39  -6.80501  0.892858 -0.941387,  -3.8954 -0.298459   -5.7171  -1.09661
7,-3.82401  9.09378 -1.09047 -1.13779,-3.67928  8.73921 -1.04067 -1.09005,-3.72709  8.85005  -1.0623 -1.11817,-2.53455 -2.68024  -2.5831 -1.72429
8, 14.8022  19.2992 0.705534 0.888365, 14.7044  19.0393 0.729361 0.875471,   14.74  19.0634 0.711518  0.88215,-0.419781  -1.22209  0.848136 -0.699644
10, 16.0793  29.2486 -1.01197  0.92036, 16.2109   29.146  -1.1148 0.921734,16.2074 29.1664 -1.0876 0.93472,   0.7964 -0.281244   7.47312   1.56029
12,  6.92039   11.6578  -1.15554 -0.976513,  6.40314   12.0562  -1.22661 -0.917365,  6.47445   11.9421  -1.19614 -0.922156,-6.44397  2.43892  3.51352 -5.56641
13, 15.1792  29.2388 0.997106  1.19529, 15.0643  29.0771 0.946167  1.18039,  15.086  29.1311 0.969333  1.17393,-0.613745 -0.368289  -2.78539  -1.78682
14,  9.85384  0.583406  0.812975 -0.866144,  9.48417  0.624139  0.810568 -0.865007,  9.58199  0.583715  0.826763 -0.865152, -2.75879 0.0529632   1.69596  -0.11451
15, 0.352722   11.9001 -0.624999 -0.719579, 0.444891   12.1803 -0.625268 -0.622281, 0.403107   12.1235 -0.614009 -0.654409, 14.2846  1.87722 -1.75829 -9.05674
16, 17.5934   29.074 0.992117 0.773403, 17.6844  28.9238 0.928633 0.819477,  17.672  28.9676 0.955968 0.788311,   0.4469 -0.365856  -3.64363   1.92753
17,-3.66042  7.92748 -1.14015 -1.15199, -3.7841  7.99389 -1.21723 -1.03457,-3.77719  7.93321 -1.19882 -1.08446,  3.18997 0.0721919    5.1453  -5.86277
